,Unnamed: 0,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Class
9417,7007643,2008,12,11,4,726.0,640,1120.0,1003,DL,1748,N996DL,174.0,143.0,140.0,77.0,46.0,SAT,ATL,874,19.0,15.0,0,N,0,46.0,0.0,31.0,0.0,0.0,0
9418,7007647,2008,12,11,4,1845.0,1835,2104.0,2059,DL,1752,N388DA,79.0,84.0,56.0,5.0,10.0,MEM,ATL,332,7.0,16.0,0,N,0,,,,,,0
9419,7007650,2008,12,11,4,948.0,930,1056.0,1051,DL,1756,N388DA,68.0,81.0,45.0,5.0,18.0,CLT,ATL,227,8.0,15.0,0,N,0,,,,,,0
9420,7007655,2008,12,11,4,2009.0,1925,2152.0,2109,DL,1760,N390DA,163.0,164.0,126.0,43.0,44.0,ATL,MSP,906,5.0,32.0,0,N,0,22.0,0.0,0.0,0.0,21.0,0
9421,7007659,2008,12,11,4,2101.0,2040,2243.0,2231,DL,1765,N303DQ,282.0,291.0,257.0,12.0,21.0,ATL,SNA,1919,9.0,16.0,0,N,0,,,,,,0
9422,7007660,2008,12,11,4,1243.0,1152,1352.0,1303,DL,1766,N642DL,69.0,71.0,43.0,49.0,51.0,JAX,ATL,270,12.0,14.0,0,N,0,0.0,0.0,0.0,0.0,49.0,0
9423,7007661,2008,12,11,4,1520.0,1440,1644.0,1603,DL,1766,N977DL,84.0,83.0,61.0,41.0,40.0,ATL,RDU,356,5.0,18.0,0,N,0,22.0,0.0,1.0,0.0,18.0,0
9424,7007662,2008,12,11,4,853.0,845,1103.0,1056,DL,1769,N3760C,310.0,311.0,275.0,7.0,8.0,ATL,SMF,2092,5.0,30.0,0,N,0,,,,,,0
9425,7007663,2008,12,11,4,1459.0,1440,1649.0,1628,DL,1770,N952DL,110.0,108.0,80.0,21.0,19.0,ATL,IAD,533,8.0,22.0,0,N,0,0.0,0.0,12.0,0.0,9.0,0
9426,7007669,2008,12,11,4,1944.0,1830,2149.0,2030,DL,1775,N608DA,245.0,240.0,226.0,79.0,74.0,ATL,SLC,1589,7.0,12.0,0,N,0,18.0,0.0,5.0,0.0,56.0,0
9427,7007676,2008,12,11,4,1129.0,856,1456.0,1119,DL,1781,N918DL,147.0,83.0,69.0,217.0,153.0,MSY,ATL,425,7.0,71.0,0,N,0,0.0,153.0,64.0,0.0,0.0,0
9428,7007679,2008,12,11,4,1358.0,1329,1553.0,1514,DL,1784,N996DL,115.0,105.0,83.0,39.0,29.0,RIC,ATL,481,6.0,26.0,0,N,0,0.0,0.0,10.0,0.0,29.0,0
9429,7007680,2008,12,11,4,2006.0,1945,2028.0,2020,DL,1785,N642DL,82.0,95.0,62.0,8.0,21.0,ATL,MSY,425,5.0,15.0,0,N,0,,,,,,0
9430,7007684,2008,12,11,4,2149.0,2129,2347.0,2317,DL,1790,N909DL,118.0,108.0,73.0,30.0,20.0,ATL,IAD,533,8.0,37.0,0,N,0,0.0,0.0,10.0,0.0,20.0,0
9431,7007686,2008,12,11,4,2201.0,2115,2353.0,2245,DL,1791,N918DL,112.0,90.0,66.0,68.0,46.0,ATL,SRQ,445,5.0,41.0,0,N,0,45.0,0.0,22.0,0.0,1.0,0
9432,7007689,2008,12,11,4,1333.0,1300,1540.0,1511,DL,1794,N995DL,67.0,71.0,47.0,29.0,33.0,PNS,ATL,272,9.0,11.0,0,N,0,1.0,0.0,0.0,0.0,28.0,0
9433,7007690,2008,12,11,4,1631.0,1603,1707.0,1650,DL,1794,N995DL,96.0,107.0,74.0,17.0,28.0,ATL,STL,483,4.0,18.0,0,N,0,4.0,0.0,0.0,0.0,13.0,0
9434,7007692,2008,12,11,4,1311.0,1254,1614.0,1552,DL,1796,N920DL,123.0,118.0,104.0,22.0,17.0,MCI,ATL,692,8.0,11.0,0,N,0,0.0,0.0,5.0,0.0,17.0,0
9435,7007693,2008,12,11,4,2059.0,1750,2327.0,2032,DL,1797,N992DL,148.0,162.0,129.0,175.0,189.0,BDL,ATL,859,7.0,12.0,0,N,0,0.0,0.0,0.0,0.0,175.0,0
9436,7007694,2008,12,11,4,2154.0,2123,2208.0,2134,DL,1797,N904DL,74.0,71.0,45.0,34.0,31.0,ATL,PNS,272,5.0,24.0,0,N,0,3.0,0.0,3.0,0.0,28.0,0
9437,7007697,2008,12,11,4,1130.0,1050,1305.0,1247,DL,1799,N304DQ,275.0,297.0,248.0,18.0,40.0,ATL,SNA,1919,8.0,19.0,0,N,0,0.0,0.0,0.0,0.0,18.0,0
9438,7007698,2008,12,12,5,1717.0,1702,2008.0,2000,DL,1,N706TW,171.0,178.0,121.0,8.0,15.0,MCO,JFK,944,27.0,23.0,0,N,0,,,,,,0
9439,7007699,2008,12,12,5,36.0,10,655.0,629,DL,3,N3750D,259.0,259.0,232.0,26.0,26.0,SLC,JFK,1989,13.0,14.0,0,N,0,0.0,0.0,0.0,0.0,26.0,0
9440,7007701,2008,12,12,5,1628.0,1607,1933.0,1920,DL,8,N936DL,125.0,133.0,99.0,13.0,21.0,IAH,ATL,689,12.0,14.0,0,N,0,,,,,,0
9441,7007702,2008,12,12,5,2100.0,2015,2216.0,2130,DL,9,N664DN,76.0,75.0,42.0,46.0,45.0,ATL,JAX,270,6.0,28.0,0,N,0,12.0,0.0,1.0,0.0,33.0,0
9442,7007703,2008,12,12,5,1921.0,1915,2041.0,2035,DL,10,N657DL,80.0,80.0,47.0,6.0,6.0,JAX,ATL,270,22.0,11.0,0,N,0,,,,,,0
9443,7007705,2008,12,12,5,1340.0,1330,1531.0,1514,DL,14,N634DL,111.0,104.0,83.0,17.0,10.0,RSW,ATL,515,14.0,14.0,0,N,0,0.0,0.0,7.0,0.0,10.0,0
9444,7007706,2008,12,12,5,1819.0,1730,1957.0,1911,DL,15,N628DL,98.0,101.0,68.0,46.0,49.0,ATL,RSW,515,5.0,25.0,0,N,0,39.0,0.0,0.0,0.0,7.0,0
9445,7007707,2008,12,12,5,2053.0,2040,2328.0,2307,DL,18,N6703D,155.0,147.0,95.0,21.0,13.0,ATL,LGA,761,22.0,38.0,0,N,0,0.0,0.0,21.0,0.0,0.0,0
9446,7007712,2008,12,12,5,1616.0,1530,1824.0,1659,DL,25,N683DA,308.0,269.0,272.0,85.0,46.0,ATL,LAS,1747,5.0,31.0,0,N,0,36.0,0.0,39.0,0.0,10.0,0
9447,7007713,2008,12,12,5,1808.0,1106,212.0,1950,DL,26,N3758Y,304.0,344.0,280.0,382.0,422.0,LAX,JFK,2475,6.0,18.0,0,N,0,0.0,0.0,0.0,0.0,382.0,0
9448,7007714,2008,12,12,5,1259.0,1230,1426.0,1403,DL,28,N834MH,87.0,93.0,69.0,23.0,29.0,MCO,ATL,403,6.0,12.0,0,N,0,0.0,0.0,0.0,0.0,23.0,0
9449,7007717,2008,12,12,5,1341.0,1330,1505.0,1502,DL,34,N642DL,84.0,92.0,67.0,3.0,11.0,MCO,ATL,403,8.0,9.0,0,N,0,,,,,,0
9450,7007720,2008,12,12,5,1654.0,1640,1828.0,1754,DL,37,N374DA,274.0,254.0,256.0,34.0,14.0,CVG,LAS,1678,7.0,11.0,0,N,0,14.0,0.0,20.0,0.0,0.0,0
9451,7007721,2008,12,12,5,1424.0,1355,1616.0,1553,DL,38,N629DL,112.0,118.0,86.0,23.0,29.0,FLL,ATL,581,6.0,20.0,0,N,0,4.0,0.0,0.0,0.0,19.0,0
9452,7007722,2008,12,12,5,1601.0,1555,1758.0,1745,DL,39,N642DL,117.0,110.0,86.0,13.0,6.0,ATL,FLL,581,11.0,20.0,0,N,0,,,,,,0
9453,7007727,2008,12,12,5,1654.0,1640,1854.0,1830,DL,49,N751AT,240.0,230.0,220.0,24.0,14.0,CVG,SLC,1449,7.0,13.0,0,N,0,14.0,0.0,10.0,0.0,0.0,0
9454,7007728,2008,12,12,5,1122.0,1040,1418.0,1342,DL,50,N914DN,116.0,122.0,92.0,36.0,42.0,IAH,ATL,689,9.0,15.0,0,N,0,3.0,0.0,0.0,0.0,33.0,0
9455,7007730,2008,12,12,5,730.0,630,915.0,810,DL,55,N922DL,105.0,100.0,73.0,65.0,60.0,CVG,ATL,373,5.0,27.0,0,N,0,60.0,0.0,5.0,0.0,0.0,0
9456,7007732,2008,12,12,5,1905.0,1850,2018.0,2005,DL,57,N918DL,133.0,135.0,108.0,13.0,15.0,ATL,IAH,689,6.0,19.0,0,N,0,,,,,,0
9457,7007735,2008,12,12,5,1158.0,1135,1846.0,1851,DL,61,N829MH,228.0,256.0,199.0,-5.0,23.0,LAX,ATL,1946,16.0,13.0,0,N,0,,,,,,0
9458,7007737,2008,12,12,5,1901.0,1855,2132.0,2049,DL,63,N128DL,331.0,294.0,287.0,43.0,6.0,ATL,LAX,1946,6.0,38.0,0,N,0,6.0,0.0,37.0,0.0,0.0,0
9459,7007739,2008,12,12,5,1905.0,1858,2058.0,2025,DL,65,N1402A,293.0,267.0,265.0,33.0,7.0,ATL,LAS,1747,6.0,22.0,0,N,0,4.0,0.0,26.0,0.0,3.0,0
9460,7007740,2008,12,12,5,1245.0,1210,1539.0,1516,DL,66,N618DL,114.0,126.0,88.0,23.0,35.0,DFW,ATL,732,16.0,10.0,0,N,0,0.0,0.0,0.0,0.0,23.0,0
9461,7007747,2008,12,12,5,1404.0,1345,1556.0,1546,DL,74,N619DL,112.0,121.0,88.0,10.0,19.0,MIA,ATL,595,11.0,13.0,0,N,0,,,,,,0
9462,7007748,2008,12,12,5,1726.0,1705,1920.0,1857,DL,75,N957DL,114.0,112.0,81.0,23.0,21.0,ATL,MIA,595,9.0,24.0,0,N,0,0.0,0.0,2.0,0.0,21.0,0
9463,7007751,2008,12,12,5,1231.0,1201,1512.0,1459,DL,80,N394DA,161.0,178.0,136.0,13.0,30.0,FLL,JFK,1069,12.0,13.0,0,N,0,,,,,,0
9464,7007754,2008,12,12,5,2212.0,2040,204.0,14,DL,85,N3750D,412.0,394.0,350.0,110.0,92.0,JFK,LAX,2475,11.0,51.0,0,N,0,0.0,0.0,18.0,0.0,92.0,0
9465,7007758,2008,12,12,5,1917.0,1900,2324.0,2234,DL,89,N919DE,247.0,214.0,164.0,50.0,17.0,JFK,MIA,1090,9.0,74.0,0,N,0,17.0,0.0,33.0,0.0,0.0,0
9466,7007760,2008,12,12,5,2025.0,2010,2147.0,2138,DL,92,N127DL,82.0,88.0,59.0,9.0,15.0,ATL,MCO,403,7.0,16.0,0,N,0,,,,,,0
9467,7007763,2008,12,12,5,1605.0,1545,1841.0,1822,DL,96,N948DL,156.0,157.0,113.0,19.0,20.0,ATL,JFK,760,23.0,20.0,0,N,0,19.0,0.0,0.0,0.0,0.0,0
9468,7007766,2008,12,12,5,1037.0,1010,1727.0,1730,DL,101,N6710E,230.0,260.0,201.0,-3.0,27.0,LAX,ATL,1946,14.0,15.0,0,N,0,,,,,,0
9469,7007768,2008,12,12,5,1108.0,1056,1745.0,1747,DL,105,N128DL,217.0,231.0,186.0,-2.0,12.0,LAS,ATL,1747,10.0,21.0,0,N,0,,,,,,0
9470,7007774,2008,12,12,5,1457.0,1447,1658.0,1647,DL,114,N673DL,121.0,120.0,88.0,11.0,10.0,MIA,ATL,595,11.0,22.0,0,N,0,,,,,,0
9471,7007778,2008,12,12,5,1152.0,1144,2006.0,2000,DL,122,N643DL,314.0,316.0,277.0,6.0,8.0,LAS,JFK,2248,10.0,27.0,0,N,0,,,,,,0
9472,7007784,2008,12,12,5,1646.0,1630,1915.0,1840,DL,131,N830MH,269.0,250.0,234.0,35.0,16.0,ATL,SLC,1589,6.0,29.0,0,N,0,16.0,0.0,19.0,0.0,0.0,0
9473,7007803,2008,12,12,5,1155.0,1125,1831.0,1838,DL,172,N650DL,216.0,253.0,198.0,-7.0,30.0,SAN,ATL,1891,6.0,12.0,0,N,0,,,,,,0
9474,7007804,2008,12,12,5,2039.0,2025,2245.0,2206,DL,173,N697DL,306.0,281.0,281.0,39.0,14.0,ATL,SAN,1891,6.0,19.0,0,N,0,11.0,0.0,25.0,0.0,3.0,0
9475,7007805,2008,12,12,5,1240.0,1227,1458.0,1500,DL,174,N711ZX,138.0,153.0,116.0,-2.0,13.0,MCO,JFK,944,10.0,12.0,0,N,0,,,,,,0
9476,7007808,2008,12,12,5,1320.0,1248,2134.0,2115,DL,240,N718TW,314.0,327.0,277.0,19.0,32.0,LAX,JFK,2475,19.0,18.0,0,N,0,19.0,0.0,0.0,0.0,0.0,0
9477,7007820,2008,12,12,5,1334.0,1325,1458.0,1445,DL,364,N386DA,84.0,80.0,52.0,13.0,9.0,ATL,RDU,356,5.0,27.0,0,N,0,,,,,,0
9478,7007825,2008,12,12,5,844.0,830,1308.0,1305,DL,417,N627DL,204.0,215.0,174.0,3.0,14.0,ATL,SJU,1547,4.0,26.0,0,N,0,,,,,,0
9479,7007831,2008,12,12,5,1114.0,1107,1544.0,1543,DL,423,N646DL,210.0,216.0,179.0,1.0,7.0,ATL,SJU,1547,5.0,26.0,0,N,0,,,,,,0
9480,7007840,2008,12,12,5,1552.0,1540,2359.0,2356,DL,610,N6711M,307.0,316.0,279.0,3.0,12.0,LAX,JFK,2475,12.0,16.0,0,N,0,,,,,,0
9481,7007846,2008,12,12,5,1606.0,1555,2350.0,2347,DL,624,N6704Z,284.0,292.0,252.0,3.0,11.0,LAS,JFK,2248,11.0,21.0,0,N,0,,,,,,0
9482,7007847,2008,12,12,5,2122.0,2055,39.0,2358,DL,625,N643DL,377.0,363.0,309.0,41.0,27.0,JFK,LAS,2248,4.0,64.0,0,N,0,27.0,0.0,14.0,0.0,0.0,0
9483,7007848,2008,12,12,5,2316.0,2310,657.0,701,DL,626,N383DN,281.0,291.0,255.0,-4.0,6.0,LAS,JFK,2248,11.0,15.0,0,N,0,,,,,,0
9484,7007855,2008,12,12,5,1922.0,1915,2334.0,2305,DL,641,N391DA,432.0,410.0,341.0,29.0,7.0,JFK,PDX,2454,24.0,67.0,0,N,0,7.0,0.0,22.0,0.0,0.0,0
9485,7007860,2008,12,12,5,1127.0,1105,1445.0,1435,DL,651,N3760C,138.0,150.0,113.0,10.0,22.0,MSP,ATL,906,3.0,22.0,0,N,0,,,,,,0
9486,7007867,2008,12,12,5,1811.0,1750,2059.0,2056,DL,658,N937DL,168.0,186.0,142.0,3.0,21.0,FLL,JFK,1069,10.0,16.0,0,N,0,,,,,,0
9487,7007868,2008,12,12,5,812.0,725,922.0,828,DL,660,N645DL,70.0,63.0,34.0,54.0,47.0,GSP,ATL,153,12.0,24.0,0,N,0,47.0,0.0,7.0,0.0,0.0,0
9488,7007870,2008,12,12,5,1133.0,1111,1316.0,1259,DL,661,N904DL,103.0,108.0,89.0,17.0,22.0,IAD,ATL,533,4.0,10.0,0,N,0,0.0,0.0,0.0,0.0,17.0,0
9489,7007871,2008,12,12,5,1325.0,1310,1759.0,1759,DL,662,N3746H,154.0,169.0,131.0,0.0,15.0,COS,ATL,1185,8.0,15.0,0,N,0,,,,,,0
9490,7007874,2008,12,12,5,917.0,845,1059.0,1031,DL,664,N904DL,102.0,106.0,71.0,28.0,32.0,ATL,IAD,533,4.0,27.0,0,N,0,18.0,0.0,0.0,0.0,10.0,0
9491,7007877,2008,12,12,5,1001.0,955,1212.0,1203,DL,668,N949DL,131.0,128.0,93.0,9.0,6.0,ATL,BUF,712,4.0,34.0,0,N,0,,,,,,0
9492,7007884,2008,12,12,5,2034.0,2025,2257.0,2255,DL,676,N927DA,143.0,150.0,120.0,2.0,9.0,MCO,JFK,944,14.0,9.0,0,N,0,,,,,,0
9493,7007889,2008,12,12,5,841.0,825,1119.0,1109,DL,682,N989DL,158.0,164.0,126.0,10.0,16.0,MCO,LGA,950,9.0,23.0,0,N,0,,,,,,0
9494,7007891,2008,12,12,5,1212.0,1200,1431.0,1446,DL,684,N927DA,139.0,166.0,123.0,-15.0,12.0,TPA,JFK,1005,5.0,11.0,0,N,0,,,,,,0
9495,7007893,2008,12,12,5,1705.0,1652,2005.0,2000,DL,686,N705TW,180.0,188.0,127.0,5.0,13.0,TPA,JFK,1005,17.0,36.0,0,N,0,,,,,,0
9496,7007897,2008,12,12,5,1159.0,1110,1339.0,1259,DL,690,N713TW,100.0,109.0,76.0,40.0,49.0,ATL,BWI,576,7.0,17.0,0,N,0,0.0,0.0,0.0,0.0,40.0,0
9497,7007899,2008,12,12,5,1236.0,1220,1430.0,1422,DL,692,N179DN,114.0,122.0,91.0,8.0,16.0,ATL,PHL,665,6.0,17.0,0,N,0,,,,,,0
9498,7007900,2008,12,12,5,1521.0,1512,1730.0,1722,DL,693,N179DN,129.0,130.0,102.0,8.0,9.0,PHL,ATL,665,10.0,17.0,0,N,0,,,,,,0
9499,7007901,2008,12,12,5,744.0,735,1034.0,1010,DL,694,N619DL,170.0,155.0,132.0,24.0,9.0,BDL,ATL,859,26.0,12.0,0,N,0,0.0,9.0,15.0,0.0,0.0,0
9500,7007902,2008,12,12,5,1911.0,1850,2158.0,2150,DL,695,N995DL,107.0,120.0,81.0,8.0,21.0,ORD,ATL,606,10.0,16.0,0,N,0,,,,,,0
9501,7007904,2008,12,12,5,1410.0,1345,1950.0,1925,DL,696,N6707A,220.0,220.0,183.0,25.0,25.0,SLC,ATL,1589,14.0,23.0,0,N,0,0.0,0.0,0.0,0.0,25.0,0
9502,7007907,2008,12,12,5,1741.0,1730,1855.0,1836,DL,699,N998DL,74.0,66.0,38.0,19.0,11.0,ATL,SAV,215,5.0,31.0,0,N,0,0.0,0.0,8.0,0.0,11.0,0
9503,7007911,2008,12,12,5,748.0,715,1045.0,1015,DL,703,N631DL,177.0,180.0,147.0,30.0,33.0,BOS,ATL,946,7.0,23.0,0,N,0,21.0,0.0,9.0,0.0,0.0,0
9504,7007912,2008,12,12,5,1144.0,1117,1326.0,1254,DL,703,N631DL,162.0,157.0,137.0,32.0,27.0,ATL,SAT,874,9.0,16.0,0,N,0,9.0,0.0,5.0,0.0,18.0,0
9505,7007913,2008,12,12,5,1013.0,945,1239.0,1220,DL,704,N658DL,146.0,155.0,116.0,19.0,28.0,ATL,BOS,946,6.0,24.0,0,N,0,0.0,0.0,0.0,0.0,19.0,0
9506,7007915,2008,12,12,5,1230.0,1215,1424.0,1404,DL,705,N680DA,114.0,109.0,88.0,20.0,15.0,ATL,FLL,581,7.0,19.0,0,N,0,1.0,0.0,5.0,0.0,14.0,0
9507,7007916,2008,12,12,5,1057.0,1050,1325.0,1325,DL,706,N941DL,148.0,155.0,122.0,0.0,7.0,ATL,BOS,946,7.0,19.0,0,N,0,,,,,,0
9508,7007919,2008,12,12,5,1213.0,1205,1435.0,1430,DL,708,N672DL,142.0,145.0,114.0,5.0,8.0,ATL,BOS,946,6.0,22.0,0,N,0,,,,,,0
9509,7007920,2008,12,12,5,1333.0,1325,1600.0,1555,DL,710,N3733Z,147.0,150.0,118.0,5.0,8.0,ATL,BOS,946,6.0,23.0,0,N,0,,,,,,0
9510,7007921,2008,12,12,5,1220.0,1210,1534.0,1500,DL,711,N963DL,194.0,170.0,164.0,34.0,10.0,BOS,ATL,946,8.0,22.0,0,N,0,0.0,0.0,34.0,0.0,0.0,0
9511,7007922,2008,12,12,5,1610.0,1559,1639.0,1620,DL,711,N963DL,89.0,81.0,57.0,19.0,11.0,ATL,GPT,352,5.0,27.0,0,N,0,0.0,0.0,8.0,0.0,11.0,0
9512,7007923,2008,12,12,5,1514.0,1435,1725.0,1711,DL,712,N920DE,131.0,156.0,116.0,14.0,39.0,ATL,BOS,946,8.0,7.0,0,N,0,,,,,,0
9513,7007924,2008,12,12,5,1344.0,1310,1659.0,1600,DL,713,N658DL,195.0,170.0,147.0,59.0,34.0,BOS,ATL,946,13.0,35.0,0,N,0,15.0,0.0,25.0,0.0,19.0,0
9514,7007926,2008,12,12,5,1520.0,1440,1826.0,1732,DL,715,N900DE,186.0,172.0,154.0,54.0,40.0,BOS,ATL,946,10.0,22.0,0,N,0,25.0,0.0,14.0,0.0,15.0,0
9515,7007928,2008,12,12,5,1503.0,1430,1646.0,1622,DL,716,N667DN,103.0,112.0,80.0,24.0,33.0,PBI,ATL,545,9.0,14.0,0,N,0,0.0,0.0,0.0,0.0,24.0,0
9516,7007930,2008,12,12,5,1550.0,1540,1836.0,1830,DL,717,N672DL,166.0,170.0,142.0,6.0,10.0,BOS,ATL,946,11.0,13.0,0,N,0,,,,,,0
9517,7007931,2008,12,12,5,1858.0,1845,2129.0,2119,DL,718,N399DA,151.0,154.0,109.0,10.0,13.0,ATL,BOS,946,8.0,34.0,0,N,0,,,,,,0
9518,7007932,2008,12,12,5,1654.0,1640,1945.0,1934,DL,719,N3733Z,171.0,174.0,141.0,11.0,14.0,BOS,ATL,946,8.0,22.0,0,N,0,,,,,,0
9519,7007933,2008,12,12,5,2021.0,2000,2231.0,2233,DL,720,N634DL,130.0,153.0,110.0,-2.0,21.0,ATL,BOS,946,6.0,14.0,0,N,0,,,,,,0
9520,7007934,2008,12,12,5,1808.0,1755,2108.0,2053,DL,721,N920DE,180.0,178.0,138.0,15.0,13.0,BOS,ATL,946,11.0,31.0,0,N,0,0.0,0.0,2.0,0.0,13.0,0
9521,7007939,2008,12,12,5,1313.0,1306,1443.0,1435,DL,726,N991DL,90.0,89.0,60.0,8.0,7.0,ATL,RIC,481,6.0,24.0,0,N,0,,,,,,0
9522,7007948,2008,12,12,5,1139.0,1125,1332.0,1321,DL,733,N669DN,113.0,116.0,93.0,11.0,14.0,BWI,ATL,576,10.0,10.0,0,N,0,,,,,,0
9523,7007949,2008,12,12,5,1641.0,1605,1833.0,1754,DL,734,N909DA,112.0,109.0,75.0,39.0,36.0,ATL,BWI,576,8.0,29.0,0,N,0,36.0,0.0,3.0,0.0,0.0,0
9524,7007955,2008,12,12,5,1916.0,1855,2123.0,2046,DL,740,N940DL,127.0,111.0,76.0,37.0,21.0,ATL,BWI,576,7.0,44.0,0,N,0,21.0,0.0,16.0,0.0,0.0,0
9525,7007956,2008,12,12,5,1918.0,1835,2115.0,2033,DL,741,N909DA,117.0,118.0,89.0,42.0,43.0,BWI,ATL,576,8.0,20.0,0,N,0,4.0,0.0,0.0,0.0,38.0,0
9526,7007960,2008,12,12,5,701.0,620,1132.0,1107,DL,744,N667DN,151.0,167.0,129.0,25.0,41.0,DEN,ATL,1199,6.0,16.0,0,N,0,25.0,0.0,0.0,0.0,0.0,0
9527,7007961,2008,12,12,5,1101.0,1055,1230.0,1220,DL,745,N696DL,209.0,205.0,185.0,10.0,6.0,ATL,DEN,1199,6.0,18.0,0,N,0,,,,,,0
9528,7007963,2008,12,12,5,1233.0,1222,1347.0,1340,DL,747,N375DA,194.0,198.0,170.0,7.0,11.0,ATL,DEN,1199,8.0,16.0,0,N,0,,,,,,0
9529,7007964,2008,12,12,5,1058.0,1045,1540.0,1538,DL,748,N757AT,162.0,173.0,133.0,2.0,13.0,DEN,ATL,1199,9.0,20.0,0,N,0,,,,,,0
9530,7007965,2008,12,12,5,1354.0,1338,1509.0,1455,DL,749,N6700,195.0,197.0,170.0,14.0,16.0,ATL,DEN,1199,4.0,21.0,0,N,0,,,,,,0
9531,7007966,2008,12,12,5,1328.0,1310,1751.0,1758,DL,750,N696DL,143.0,168.0,126.0,-7.0,18.0,DEN,ATL,1199,7.0,10.0,0,N,0,,,,,,0
9532,7007971,2008,12,12,5,1604.0,1545,2045.0,2039,DL,754,N6700,161.0,174.0,131.0,6.0,19.0,DEN,ATL,1199,20.0,10.0,0,N,0,,,,,,0
9533,7007972,2008,12,12,5,2151.0,2127,2327.0,2251,DL,755,N626DL,216.0,204.0,179.0,36.0,24.0,ATL,DEN,1199,16.0,21.0,0,N,0,12.0,0.0,12.0,0.0,12.0,0
9534,7007975,2008,12,12,5,759.0,730,920.0,843,DL,759,N386DA,141.0,133.0,116.0,37.0,29.0,ATL,DFW,732,7.0,18.0,0,N,0,29.0,0.0,8.0,0.0,0.0,0
9535,7007976,2008,12,12,5,1004.0,925,1255.0,1226,DL,760,N386DA,111.0,121.0,95.0,29.0,39.0,DFW,ATL,732,6.0,10.0,0,N,0,1.0,0.0,0.0,0.0,28.0,0
9536,7007978,2008,12,12,5,1104.0,1054,1402.0,1359,DL,762,N6705Y,118.0,125.0,93.0,3.0,10.0,DFW,ATL,732,12.0,13.0,0,N,0,,,,,,0
9537,7007979,2008,12,12,5,1025.0,950,1200.0,1119,DL,763,N618DL,155.0,149.0,116.0,41.0,35.0,ATL,DFW,732,9.0,30.0,0,N,0,0.0,0.0,6.0,0.0,35.0,0
9538,7007983,2008,12,12,5,1133.0,1125,1332.0,1318,DL,771,N129DL,119.0,113.0,85.0,14.0,8.0,FLL,ATL,581,10.0,24.0,0,N,0,,,,,,0
9539,7007985,2008,12,12,5,1622.0,1615,1927.0,1924,DL,772,N636DL,125.0,129.0,90.0,3.0,7.0,DFW,ATL,732,20.0,15.0,0,N,0,,,,,,0
9540,7007986,2008,12,12,5,2032.0,2015,2239.0,2215,DL,772,N963DL,127.0,120.0,98.0,24.0,17.0,ATL,BUF,712,6.0,23.0,0,N,0,9.0,0.0,7.0,0.0,8.0,0
9541,7007993,2008,12,12,5,1941.0,1930,2110.0,2053,DL,779,N681DA,149.0,143.0,121.0,17.0,11.0,ATL,DFW,732,6.0,22.0,0,N,0,0.0,0.0,17.0,0.0,0.0,0
9542,7008002,2008,12,12,5,1321.0,1306,1421.0,1405,DL,784,N914DE,120.0,119.0,93.0,16.0,15.0,ATL,ORD,606,10.0,17.0,0,N,0,0.0,0.0,1.0,0.0,15.0,0
9543,7008005,2008,12,12,5,937.0,925,1223.0,1224,DL,787,N998DL,106.0,119.0,82.0,-1.0,12.0,ORD,ATL,606,7.0,17.0,0,N,0,,,,,,0
9544,7008006,2008,12,12,5,1404.0,1335,1920.0,1905,DL,788,N390DA,196.0,210.0,172.0,15.0,29.0,TUS,ATL,1541,13.0,11.0,0,N,0,5.0,0.0,0.0,0.0,10.0,0
9545,7008008,2008,12,12,5,1716.0,1706,1831.0,1808,DL,790,N995DL,135.0,122.0,101.0,23.0,10.0,ATL,ORD,606,7.0,27.0,0,N,0,10.0,0.0,13.0,0.0,0.0,0
9546,7008009,2008,12,12,5,1210.0,1150,1458.0,1449,DL,791,N948DL,108.0,119.0,83.0,9.0,20.0,ORD,ATL,606,8.0,17.0,0,N,0,,,,,,0
9547,7008010,2008,12,12,5,1605.0,1556,1746.0,1740,DL,791,N661DN,101.0,104.0,82.0,6.0,9.0,ATL,PBI,545,5.0,14.0,0,N,0,,,,,,0
9548,7008011,2008,12,12,5,1954.0,1905,2100.0,2013,DL,792,N917DL,126.0,128.0,97.0,47.0,49.0,ATL,ORD,606,8.0,21.0,0,N,0,0.0,0.0,0.0,0.0,47.0,0
9549,7008012,2008,12,12,5,1502.0,1445,1752.0,1744,DL,793,N914DE,110.0,119.0,82.0,8.0,17.0,ORD,ATL,606,11.0,17.0,0,N,0,,,,,,0
9550,7008020,2008,12,12,5,847.0,830,1033.0,1012,DL,804,N395DN,106.0,102.0,73.0,21.0,17.0,ATL,DCA,547,5.0,28.0,0,N,0,14.0,0.0,4.0,0.0,3.0,0
9551,7008026,2008,12,12,5,1031.0,1020,1203.0,1208,DL,808,N661DN,92.0,108.0,68.0,-5.0,11.0,ATL,DCA,547,5.0,19.0,0,N,0,,,,,,0
9552,7008027,2008,12,12,5,1021.0,959,1208.0,1149,DL,809,N687DL,107.0,110.0,89.0,19.0,22.0,DCA,ATL,547,4.0,14.0,0,N,0,6.0,0.0,0.0,0.0,13.0,0
